,plantheight,plantwidth,phvalue,temp,humid,moist,growth,possible,light
5304,32,39,3,20,86,21,0.8205128205128205,0,5780
5305,33,29,8,39,90,23,1.1379310344827587,0,11271
5306,22,32,9,37,76,35,0.6875,0,10693
5307,116,31,4,21,68,35,3.7419354838709675,1,6069
5308,19,33,6,36,87,33,0.5757575757575758,0,10404
5309,60,17,3,23,43,34,3.5294117647058822,1,6647
5310,86,31,3,24,44,36,2.774193548387097,1,6936
5311,64,30,3,17,67,15,2.1333333333333333,1,4913
5312,57,38,5,19,80,32,1.5,0,5491
5313,51,30,8,31,105,21,1.7,0,8959
5314,103,24,9,38,104,14,4.291666666666667,1,10982
5315,92,30,6,27,63,35,3.066666666666667,1,7803
5316,49,31,5,18,92,10,1.5806451612903225,0,5202
5317,104,20,10,21,48,30,5.2,1,6069
5318,21,16,4,33,100,38,1.3125,0,9537
5319,81,30,5,18,108,10,2.7,1,5202
5320,52,25,8,33,80,29,2.08,1,9537
5321,23,25,6,35,65,25,0.92,0,10115
5322,50,33,7,33,52,41,1.5151515151515151,0,9537
5323,61,39,3,18,50,38,1.564102564102564,0,5202
5324,74,26,10,17,66,17,2.8461538461538463,1,4913
5325,45,25,3,32,49,41,1.8,0,9248
5326,60,26,10,28,88,23,2.3076923076923075,1,8092
5327,17,17,5,38,76,40,1.0,0,10982
5328,28,33,9,23,48,14,0.8484848484848485,0,6647
5329,119,20,5,24,89,26,5.95,1,6936
5330,89,32,7,17,92,21,2.78125,1,4913
5331,32,33,7,29,45,24,0.9696969696969697,0,8381
5332,74,26,10,23,53,21,2.8461538461538463,1,6647
5333,60,14,6,26,59,38,4.285714285714286,1,7514
5334,44,36,9,33,107,15,1.2222222222222223,0,9537
5335,35,15,6,33,48,21,2.3333333333333335,1,9537
5336,76,16,9,26,61,20,4.75,1,7514
5337,20,40,3,38,88,12,0.5,0,10982
5338,45,28,5,36,97,30,1.6071428571428572,0,10404
5339,35,38,6,26,51,24,0.9210526315789473,0,7514
5340,91,30,7,19,83,39,3.033333333333333,1,5491
5341,29,15,10,32,74,13,1.9333333333333333,0,9248
5342,53,36,3,30,84,37,1.4722222222222223,0,8670
5343,62,18,3,21,40,32,3.4444444444444446,1,6069
5344,115,24,5,31,105,36,4.791666666666667,1,8959
5345,59,33,3,23,72,16,1.7878787878787878,0,6647
5346,57,14,9,30,78,34,4.071428571428571,1,8670
5347,61,14,3,27,104,40,4.357142857142857,1,7803
5348,73,25,6,30,98,43,2.92,1,8670
5349,30,21,10,33,56,41,1.4285714285714286,0,9537
5350,32,30,5,18,77,32,1.0666666666666667,0,5202
5351,21,28,6,32,70,24,0.75,0,9248
5352,41,15,8,40,54,15,2.7333333333333334,1,11560
5353,40,15,3,38,100,33,2.6666666666666665,1,10982
5354,81,30,10,39,97,14,2.7,1,11271
5355,48,27,10,24,105,39,1.7777777777777777,0,6936
5356,110,36,5,31,83,40,3.0555555555555554,1,8959
5357,41,23,8,20,67,14,1.7826086956521738,0,5780
5358,102,16,7,29,64,27,6.375,1,8381
5359,81,35,9,32,102,38,2.3142857142857145,1,9248
5360,44,26,6,30,74,34,1.6923076923076923,0,8670
5361,47,35,9,39,102,13,1.3428571428571427,0,11271
5362,111,38,6,38,59,12,2.9210526315789473,1,10982
5363,30,16,5,40,47,35,1.875,0,11560
5364,63,22,9,35,43,33,2.8636363636363638,1,10115
5365,87,17,8,22,52,40,5.117647058823529,1,6358
5366,84,18,5,35,61,18,4.666666666666667,1,10115
5367,57,17,4,19,80,11,3.3529411764705883,1,5491
5368,47,16,3,30,44,28,2.9375,1,8670
5369,62,37,10,33,88,44,1.6756756756756757,0,9537
5370,43,25,7,31,41,35,1.72,0,8959
5371,46,37,7,26,62,41,1.2432432432432432,0,7514
5372,72,16,9,36,62,10,4.5,1,10404
5373,17,22,8,36,97,38,0.7727272727272727,0,10404
5374,74,25,4,37,86,11,2.96,1,10693
5375,30,24,8,32,57,30,1.25,0,9248
5376,87,19,10,34,45,44,4.578947368421052,1,9826
5377,52,22,8,25,80,18,2.3636363636363638,1,7225
5378,29,25,3,32,43,25,1.16,0,9248
5379,48,29,8,20,62,23,1.6551724137931034,0,5780
5380,40,31,8,30,61,39,1.2903225806451613,0,8670
5381,36,16,8,35,44,13,2.25,1,10115
5382,71,15,9,30,96,26,4.733333333333333,1,8670
5383,16,38,9,25,102,10,0.42105263157894735,0,7225
5384,111,35,4,22,68,12,3.1714285714285713,1,6358
5385,100,32,9,23,45,29,3.125,1,6647
5386,63,20,7,19,44,24,3.15,1,5491
5387,20,31,5,19,46,36,0.6451612903225806,0,5491
5388,45,22,9,21,65,17,2.0454545454545454,1,6069
5389,79,27,10,39,43,22,2.925925925925926,1,11271
5390,117,23,8,29,47,29,5.086956521739131,1,8381
5391,45,18,3,19,95,18,2.5,1,5491
5392,53,38,4,34,62,29,1.394736842105263,0,9826
5393,48,24,7,31,84,36,2.0,0,8959
5394,54,23,3,34,84,37,2.347826086956522,1,9826
5395,42,25,4,35,49,28,1.68,0,10115
5396,54,23,10,39,101,44,2.347826086956522,1,11271
5397,27,36,10,35,93,41,0.75,0,10115
5398,85,26,5,22,55,26,3.269230769230769,1,6358
5399,100,21,5,35,61,12,4.761904761904762,1,10115
5400,99,14,4,35,81,19,7.071428571428571,1,10115
5401,56,17,4,21,71,17,3.2941176470588234,1,6069
5402,34,30,8,40,91,44,1.1333333333333333,0,11560
5403,75,24,10,37,82,27,3.125,1,10693
5404,109,34,7,28,110,26,3.2058823529411766,1,8092
5405,41,35,9,28,74,31,1.1714285714285715,0,8092
5406,78,38,9,18,64,34,2.0526315789473686,1,5202
5407,114,17,7,40,49,37,6.705882352941177,1,11560
5408,71,22,9,17,93,20,3.227272727272727,1,4913
5409,91,31,9,27,72,40,2.935483870967742,1,7803
5410,37,20,5,22,63,34,1.85,0,6358
5411,83,16,6,38,79,40,5.1875,1,10982
5412,61,15,7,26,42,14,4.066666666666666,1,7514
5413,119,20,6,25,103,36,5.95,1,7225
5414,73,21,8,32,85,31,3.4761904761904763,1,9248
5415,53,31,9,33,75,29,1.7096774193548387,0,9537
5416,51,30,5,24,108,23,1.7,0,6936
5417,92,16,8,22,41,45,5.75,1,6358
5418,118,26,9,26,50,13,4.538461538461538,1,7514
5419,49,34,4,18,48,18,1.4411764705882353,0,5202
5420,34,30,5,36,43,38,1.1333333333333333,0,10404
5421,80,24,4,38,87,17,3.3333333333333335,1,10982
5422,38,29,6,21,63,44,1.3103448275862069,0,6069
5423,59,24,8,22,57,15,2.4583333333333335,1,6358
5424,37,19,7,28,49,30,1.9473684210526316,0,8092
5425,18,33,8,24,70,19,0.5454545454545454,0,6936
5426,51,23,4,31,95,17,2.217391304347826,1,8959
5427,56,33,5,38,79,25,1.696969696969697,0,10982
5428,29,25,9,29,78,41,1.16,0,8381
5429,108,19,8,32,68,12,5.684210526315789,1,9248
5430,49,29,10,23,78,26,1.6896551724137931,0,6647
5431,52,30,4,21,65,12,1.7333333333333334,0,6069
5432,61,28,4,21,57,37,2.1785714285714284,1,6069
5433,29,40,10,23,40,17,0.725,0,6647
5434,112,17,8,23,42,42,6.588235294117647,1,6647
5435,80,22,9,30,65,33,3.6363636363636362,1,8670
5436,86,16,9,28,88,18,5.375,1,8092
5437,88,27,10,20,63,18,3.259259259259259,1,5780
5438,84,33,10,30,53,42,2.5454545454545454,1,8670
5439,23,36,5,24,95,20,0.6388888888888888,0,6936
5440,43,19,4,26,77,45,2.263157894736842,1,7514
5441,45,26,9,22,72,17,1.7307692307692308,0,6358
5442,71,37,10,34,106,39,1.9189189189189189,0,9826
5443,22,40,10,29,89,36,0.55,0,8381
5444,101,25,5,40,49,37,4.04,1,11560
5445,19,33,8,28,80,16,0.5757575757575758,0,8092
5446,91,40,9,40,103,12,2.275,1,11560
5447,79,32,8,33,108,32,2.46875,1,9537
5448,41,39,7,20,66,23,1.0512820512820513,0,5780
5449,25,19,9,28,98,42,1.3157894736842106,0,8092
5450,101,20,9,31,97,35,5.05,1,8959
5451,76,15,4,30,60,11,5.066666666666666,1,8670
5452,59,20,7,30,73,40,2.95,1,8670
5453,18,17,4,30,69,26,1.0588235294117647,0,8670
5454,103,35,6,35,41,25,2.942857142857143,1,10115
5455,51,23,7,21,54,34,2.217391304347826,1,6069
5456,105,34,4,35,104,27,3.088235294117647,1,10115
5457,17,36,3,29,69,40,0.4722222222222222,0,8381
5458,109,26,5,26,42,32,4.1923076923076925,1,7514
5459,118,28,6,27,109,28,4.214285714285714,1,7803
5460,31,16,5,20,91,14,1.9375,0,5780
5461,74,30,5,21,72,13,2.466666666666667,1,6069
5462,100,15,10,19,45,27,6.666666666666667,1,5491
5463,112,29,8,37,52,27,3.8620689655172415,1,10693
5464,43,15,9,36,109,43,2.8666666666666667,1,10404
5465,97,27,4,22,101,17,3.5925925925925926,1,6358
5466,39,18,6,18,89,39,2.1666666666666665,1,5202
5467,89,37,10,40,86,38,2.4054054054054053,1,11560
5468,46,17,3,27,40,16,2.7058823529411766,1,7803
5469,93,19,3,32,110,17,4.894736842105263,1,9248
5470,40,23,7,34,87,11,1.7391304347826086,0,9826
5471,15,27,4,29,76,16,0.5555555555555556,0,8381
5472,29,21,10,17,88,45,1.380952380952381,0,4913
5473,117,24,5,37,70,43,4.875,1,10693
5474,36,35,7,31,69,22,1.0285714285714285,0,8959
5475,108,33,6,27,81,42,3.272727272727273,1,7803
5476,40,30,4,20,60,44,1.3333333333333333,0,5780
5477,19,38,5,30,108,43,0.5,0,8670
5478,52,27,6,32,76,40,1.9259259259259258,0,9248
5479,62,37,3,30,80,29,1.6756756756756757,0,8670
5480,53,28,7,31,72,37,1.8928571428571428,0,8959
5481,30,26,9,28,48,13,1.1538461538461537,0,8092
5482,103,14,7,28,86,31,7.357142857142857,1,8092
5483,39,36,8,33,99,11,1.0833333333333333,0,9537
5484,80,26,3,28,52,45,3.076923076923077,1,8092
5485,68,29,9,31,52,25,2.3448275862068964,1,8959
5486,92,30,5,34,108,38,3.066666666666667,1,9826
5487,45,24,9,40,52,10,1.875,0,11560
5488,101,33,3,19,40,40,3.0606060606060606,1,5491
5489,19,31,4,22,78,19,0.6129032258064516,0,6358
5490,17,24,6,17,72,32,0.7083333333333334,0,4913
5491,21,17,5,24,74,23,1.2352941176470589,0,6936
5492,98,28,9,20,71,25,3.5,1,5780
5493,74,29,4,35,74,43,2.5517241379310347,1,10115
5494,70,33,10,20,42,24,2.121212121212121,1,5780
5495,120,35,6,26,108,42,3.4285714285714284,1,7514
5496,87,18,3,39,41,14,4.833333333333333,1,11271
5497,55,19,4,37,82,21,2.8947368421052633,1,10693
5498,69,25,8,20,66,12,2.76,1,5780
5499,22,27,10,23,52,28,0.8148148148148148,0,6647
5500,55,32,8,25,81,12,1.71875,0,7225
5501,110,30,8,28,104,27,3.6666666666666665,1,8092
5502,111,21,7,25,69,12,5.285714285714286,1,7225
5503,88,16,9,17,101,13,5.5,1,4913
5504,90,17,6,30,97,34,5.294117647058823,1,8670
5505,23,24,8,29,86,22,0.9583333333333334,0,8381
5506,54,19,7,25,43,33,2.8421052631578947,1,7225
5507,38,39,10,24,91,31,0.9743589743589743,0,6936
5508,79,28,5,32,48,15,2.8214285714285716,1,9248
5509,17,35,3,40,72,18,0.4857142857142857,0,11560
5510,92,28,5,33,54,30,3.2857142857142856,1,9537
5511,104,38,5,40,81,39,2.736842105263158,1,11560
5512,119,15,8,25,96,16,7.933333333333334,1,7225
5513,86,17,6,40,93,35,5.0588235294117645,1,11560
5514,70,23,4,33,96,22,3.0434782608695654,1,9537
5515,81,14,8,26,47,24,5.785714285714286,1,7514
5516,44,34,3,33,50,22,1.2941176470588236,0,9537
5517,88,23,6,40,85,32,3.8260869565217392,1,11560
5518,73,27,3,27,68,20,2.7037037037037037,1,7803
5519,60,15,3,17,88,35,4.0,1,4913
5520,113,32,5,28,95,37,3.53125,1,8092
5521,64,15,3,34,67,22,4.266666666666667,1,9826
5522,18,24,3,26,42,36,0.75,0,7514
5523,19,31,3,24,57,37,0.6129032258064516,0,6936
5524,36,29,3,29,93,14,1.2413793103448276,0,8381
5525,50,39,6,25,79,33,1.2820512820512822,0,7225
5526,82,15,8,39,79,40,5.466666666666667,1,11271
5527,115,25,5,19,72,43,4.6,1,5491
5528,18,14,10,21,75,30,1.2857142857142858,0,6069
5529,101,31,7,24,62,16,3.2580645161290325,1,6936
5530,40,15,7,28,108,36,2.6666666666666665,1,8092
5531,86,16,4,34,45,31,5.375,1,9826
5532,21,30,4,31,54,38,0.7,0,8959
5533,26,36,9,18,109,34,0.7222222222222222,0,5202
5534,23,17,7,30,88,24,1.3529411764705883,0,8670
5535,65,15,3,21,110,30,4.333333333333333,1,6069
5536,108,28,8,17,72,27,3.857142857142857,1,4913
5537,66,24,7,32,74,20,2.75,1,9248
5538,70,17,4,24,86,17,4.117647058823529,1,6936
5539,21,40,4,22,75,25,0.525,0,6358
5540,22,29,8,40,64,17,0.7586206896551724,0,11560
5541,113,19,3,36,40,30,5.947368421052632,1,10404
5542,109,22,8,18,84,19,4.954545454545454,1,5202
5543,95,32,7,27,106,28,2.96875,1,7803
5544,113,28,3,40,108,42,4.035714285714286,1,11560
5545,74,18,3,25,70,23,4.111111111111111,1,7225
5546,68,23,10,33,73,31,2.9565217391304346,1,9537
5547,83,30,4,21,74,25,2.7666666666666666,1,6069
5548,103,14,5,17,75,10,7.357142857142857,1,4913
5549,56,29,8,20,61,16,1.9310344827586208,0,5780
5550,37,23,8,29,69,14,1.608695652173913,0,8381
5551,120,24,9,27,65,23,5.0,1,7803
5552,84,34,9,38,52,39,2.4705882352941178,1,10982
5553,99,14,10,26,80,30,7.071428571428571,1,7514
5554,61,16,10,23,103,42,3.8125,1,6647
5555,83,18,8,30,100,32,4.611111111111111,1,8670
5556,112,15,6,33,107,23,7.466666666666667,1,9537
5557,111,22,5,29,53,28,5.045454545454546,1,8381
5558,69,37,9,40,80,36,1.864864864864865,0,11560
5559,78,16,5,17,87,38,4.875,1,4913
5560,39,25,8,39,41,37,1.56,0,11271
5561,21,23,6,25,45,32,0.9130434782608695,0,7225
5562,74,27,3,40,92,40,2.740740740740741,1,11560
5563,60,16,8,28,110,17,3.75,1,8092
5564,23,26,6,22,100,43,0.8846153846153846,0,6358
5565,90,20,4,17,44,35,4.5,1,4913
5566,75,18,7,28,55,29,4.166666666666667,1,8092
5567,93,16,3,28,102,25,5.8125,1,8092
5568,61,34,3,29,70,17,1.7941176470588236,0,8381
5569,84,34,4,24,98,39,2.4705882352941178,1,6936
5570,54,14,5,20,87,17,3.857142857142857,1,5780
5571,113,20,6,26,106,22,5.65,1,7514
5572,109,27,5,24,107,28,4.037037037037037,1,6936
5573,25,38,8,31,105,25,0.6578947368421053,0,8959
5574,107,36,8,23,64,19,2.9722222222222223,1,6647
5575,39,33,8,35,71,26,1.1818181818181819,0,10115
5576,82,14,10,40,95,42,5.857142857142857,1,11560
5577,73,30,3,32,75,31,2.433333333333333,1,9248
5578,45,34,10,28,101,36,1.3235294117647058,0,8092
5579,43,26,3,26,69,34,1.6538461538461537,0,7514
5580,72,22,8,29,86,31,3.272727272727273,1,8381
5581,20,20,7,36,95,38,1.0,0,10404
5582,71,29,6,39,61,14,2.4482758620689653,1,11271
5583,58,20,5,31,93,28,2.9,1,8959
5584,43,35,7,38,40,21,1.2285714285714286,0,10982
5585,62,18,10,19,84,45,3.4444444444444446,1,5491
5586,120,15,4,23,69,44,8.0,1,6647
5587,94,19,7,17,63,38,4.947368421052632,1,4913
5588,18,40,5,19,54,20,0.45,0,5491
5589,112,18,6,28,103,28,6.222222222222222,1,8092
5590,65,18,6,30,51,31,3.611111111111111,1,8670
5591,58,35,6,27,58,32,1.6571428571428573,0,7803
5592,80,27,7,19,72,38,2.962962962962963,1,5491
5593,109,32,8,39,91,34,3.40625,1,11271
5594,26,21,7,35,54,38,1.2380952380952381,0,10115
5595,113,25,10,39,69,42,4.52,1,11271
5596,48,31,5,20,108,33,1.5483870967741935,0,5780
5597,37,19,7,34,90,16,1.9473684210526316,0,9826
5598,66,18,9,20,49,27,3.6666666666666665,1,5780
5599,78,24,3,40,75,14,3.25,1,11560
5600,18,21,3,21,48,34,0.8571428571428571,0,6069
5601,16,36,6,21,94,37,0.4444444444444444,0,6069
5602,62,40,3,24,107,22,1.55,0,6936
5603,51,33,4,30,51,38,1.5454545454545454,0,8670
5604,93,20,8,27,46,15,4.65,1,7803
5605,95,15,7,29,105,35,6.333333333333333,1,8381
5606,101,26,3,29,42,14,3.8846153846153846,1,8381
5607,15,32,4,17,51,11,0.46875,0,4913
5608,31,17,7,22,69,41,1.8235294117647058,0,6358
5609,21,37,10,19,54,10,0.5675675675675675,0,5491
5610,87,39,10,19,95,20,2.230769230769231,1,5491
5611,117,15,3,31,105,12,7.8,1,8959
5612,88,34,10,27,58,23,2.588235294117647,1,7803
5613,68,26,4,34,50,43,2.6153846153846154,1,9826
5614,25,21,8,37,104,11,1.1904761904761905,0,10693
5615,103,35,6,20,106,39,2.942857142857143,1,5780
5616,47,27,10,40,40,10,1.7407407407407407,0,11560
5617,93,34,7,40,101,30,2.735294117647059,1,11560
5618,40,29,3,40,102,25,1.3793103448275863,0,11560
5619,48,24,6,21,41,18,2.0,0,6069
5620,31,14,9,19,68,30,2.2142857142857144,1,5491
5621,57,15,9,30,91,11,3.8,1,8670
5622,94,31,5,39,68,20,3.032258064516129,1,11271
5623,65,26,10,21,91,23,2.5,1,6069
5624,78,32,4,25,100,26,2.4375,1,7225
5625,104,32,6,23,53,23,3.25,1,6647
5626,27,29,5,21,79,26,0.9310344827586207,0,6069
5627,55,24,8,24,41,15,2.2916666666666665,1,6936
5628,109,15,10,24,51,17,7.266666666666667,1,6936
5629,94,38,7,33,109,20,2.473684210526316,1,9537
5630,29,33,4,18,45,22,0.8787878787878788,0,5202
5631,22,16,10,19,77,11,1.375,0,5491
5632,44,35,8,33,86,20,1.2571428571428571,0,9537
5633,80,40,3,30,85,40,2.0,0,8670
5634,103,33,7,18,84,11,3.121212121212121,1,5202
5635,29,39,3,37,73,27,0.7435897435897436,0,10693
5636,43,38,8,22,46,33,1.131578947368421,0,6358
5637,86,39,6,27,95,28,2.2051282051282053,1,7803
5638,108,32,5,17,43,42,3.375,1,4913
5639,77,38,6,17,83,32,2.026315789473684,1,4913
5640,47,30,7,21,109,27,1.5666666666666667,0,6069
5641,18,34,4,28,51,10,0.5294117647058824,0,8092
5642,46,16,7,37,77,42,2.875,1,10693
5643,104,40,5,25,110,28,2.6,1,7225
5644,84,21,7,22,81,32,4.0,1,6358
5645,77,25,4,37,48,34,3.08,1,10693
5646,41,28,7,24,45,43,1.4642857142857142,0,6936
5647,58,34,9,28,58,12,1.7058823529411764,0,8092
5648,81,14,10,34,81,33,5.785714285714286,1,9826
5649,64,15,9,24,66,40,4.266666666666667,1,6936
5650,98,15,8,24,42,16,6.533333333333333,1,6936
5651,52,38,9,35,63,42,1.368421052631579,0,10115
5652,28,31,4,17,51,19,0.9032258064516129,0,4913
5653,89,15,6,25,44,45,5.933333333333334,1,7225
5654,30,26,8,19,83,23,1.1538461538461537,0,5491
5655,32,16,9,28,72,13,2.0,0,8092
5656,72,40,8,21,106,14,1.8,0,6069
5657,98,27,8,29,88,42,3.6296296296296298,1,8381
5658,90,28,9,32,89,25,3.2142857142857144,1,9248
5659,36,40,9,33,107,10,0.9,0,9537
5660,74,29,9,27,99,26,2.5517241379310347,1,7803
5661,76,14,7,29,83,38,5.428571428571429,1,8381
5662,71,27,4,26,103,42,2.6296296296296298,1,7514
5663,107,34,3,37,66,25,3.1470588235294117,1,10693
5664,74,18,10,17,104,22,4.111111111111111,1,4913
5665,66,15,10,31,74,37,4.4,1,8959
5666,99,34,6,27,47,40,2.911764705882353,1,7803
5667,39,39,3,38,73,37,1.0,0,10982
5668,60,18,3,34,44,19,3.3333333333333335,1,9826
5669,61,22,6,26,77,29,2.772727272727273,1,7514
5670,16,15,4,38,79,32,1.0666666666666667,0,10982
5671,27,14,5,31,87,19,1.9285714285714286,0,8959
5672,119,19,6,21,93,28,6.2631578947368425,1,6069
5673,110,38,10,36,80,28,2.8947368421052633,1,10404
5674,67,25,5,37,61,38,2.68,1,10693
5675,53,34,4,22,96,42,1.5588235294117647,0,6358
5676,62,29,10,37,76,33,2.1379310344827585,1,10693
5677,89,21,7,28,81,15,4.238095238095238,1,8092
5678,65,34,8,39,51,12,1.911764705882353,0,11271
5679,43,31,9,21,88,19,1.3870967741935485,0,6069
5680,47,18,8,23,63,17,2.611111111111111,1,6647
5681,48,17,9,35,49,27,2.823529411764706,1,10115
5682,24,40,10,39,57,43,0.6,0,11271
5683,15,16,7,17,74,35,0.9375,0,4913
5684,100,38,8,34,51,10,2.6315789473684212,1,9826
5685,55,39,7,27,54,12,1.4102564102564104,0,7803
5686,114,28,4,37,92,33,4.071428571428571,1,10693
5687,113,27,3,32,104,22,4.185185185185185,1,9248
5688,99,18,8,26,53,41,5.5,1,7514
5689,42,38,4,27,51,40,1.105263157894737,0,7803
5690,25,32,5,40,81,30,0.78125,0,11560
5691,93,36,6,37,62,42,2.5833333333333335,1,10693
5692,114,26,6,28,42,13,4.384615384615385,1,8092
5693,101,38,9,38,60,16,2.6578947368421053,1,10982
5694,80,28,5,34,100,20,2.857142857142857,1,9826
5695,95,26,5,31,86,41,3.6538461538461537,1,8959
5696,113,22,6,27,57,23,5.136363636363637,1,7803
5697,55,37,3,33,60,12,1.4864864864864864,0,9537
5698,77,19,6,30,80,33,4.052631578947368,1,8670
5699,79,22,10,19,87,45,3.590909090909091,1,5491
5700,105,29,9,25,103,40,3.6206896551724137,1,7225
5701,111,38,6,31,76,37,2.9210526315789473,1,8959
5702,21,31,10,30,70,21,0.6774193548387096,0,8670
5703,41,21,6,40,91,19,1.9523809523809523,0,11560
5704,32,26,9,35,74,16,1.2307692307692308,0,10115
5705,27,26,4,33,108,19,1.0384615384615385,0,9537
5706,112,32,10,23,84,36,3.5,1,6647
5707,117,29,5,39,110,21,4.0344827586206895,1,11271
5708,31,23,10,26,110,29,1.3478260869565217,0,7514
5709,94,18,5,20,99,32,5.222222222222222,1,5780
5710,71,14,6,30,49,45,5.071428571428571,1,8670
5711,25,23,5,21,81,29,1.0869565217391304,0,6069
5712,111,36,5,25,86,42,3.0833333333333335,1,7225
5713,113,30,3,27,48,38,3.7666666666666666,1,7803
5714,75,25,4,21,46,36,3.0,1,6069
5715,100,28,9,30,56,35,3.5714285714285716,1,8670
5716,86,28,9,38,69,12,3.0714285714285716,1,10982
5717,49,24,3,17,87,38,2.0416666666666665,1,4913
5718,93,36,5,39,98,18,2.5833333333333335,1,11271
5719,90,36,8,31,104,22,2.5,1,8959
5720,51,18,7,18,99,24,2.8333333333333335,1,5202
5721,114,34,4,18,104,43,3.3529411764705883,1,5202
5722,27,28,5,21,71,15,0.9642857142857143,0,6069
5723,44,24,6,32,94,40,1.8333333333333333,0,9248
5724,107,16,9,25,108,39,6.6875,1,7225
5725,53,37,10,18,48,40,1.4324324324324325,0,5202
5726,91,31,8,18,72,26,2.935483870967742,1,5202
5727,106,20,10,23,86,28,5.3,1,6647
5728,30,22,4,30,98,45,1.3636363636363635,0,8670
5729,68,23,8,34,77,15,2.9565217391304346,1,9826
5730,117,28,5,19,79,15,4.178571428571429,1,5491
5731,79,35,10,27,50,20,2.257142857142857,1,7803
5732,94,31,3,18,56,31,3.032258064516129,1,5202
5733,118,29,8,21,67,14,4.068965517241379,1,6069
5734,54,27,6,35,61,41,2.0,0,10115
5735,61,29,3,39,76,42,2.103448275862069,1,11271
5736,43,25,3,24,49,11,1.72,0,6936
5737,52,32,3,38,69,11,1.625,0,10982
5738,62,25,5,19,108,42,2.48,1,5491
5739,107,36,8,37,95,40,2.9722222222222223,1,10693
5740,60,39,5,31,109,28,1.5384615384615385,0,8959
5741,91,28,3,22,94,38,3.25,1,6358
5742,61,15,6,19,103,14,4.066666666666666,1,5491
5743,52,36,3,39,81,39,1.4444444444444444,0,11271
5744,44,31,6,34,103,22,1.4193548387096775,0,9826
5745,99,34,6,25,70,44,2.911764705882353,1,7225
5746,49,14,7,29,53,21,3.5,1,8381
5747,20,28,8,31,40,13,0.7142857142857143,0,8959
5748,65,37,9,39,100,37,1.7567567567567568,0,11271
5749,50,15,10,23,85,12,3.3333333333333335,1,6647
5750,30,21,7,28,95,26,1.4285714285714286,0,8092
5751,117,22,7,35,65,22,5.318181818181818,1,10115
5752,69,20,4,34,46,24,3.45,1,9826
5753,24,19,5,18,71,10,1.263157894736842,0,5202
5754,92,24,5,19,62,32,3.8333333333333335,1,5491
5755,74,33,3,33,47,37,2.242424242424242,1,9537
5756,111,39,7,18,62,42,2.8461538461538463,1,5202
5757,51,30,7,40,88,25,1.7,0,11560
5758,32,29,3,21,60,39,1.103448275862069,0,6069
5759,70,32,8,21,68,10,2.1875,1,6069
5760,47,28,3,20,68,44,1.6785714285714286,0,5780
5761,80,18,9,31,64,34,4.444444444444445,1,8959
5762,53,28,3,25,71,14,1.8928571428571428,0,7225
5763,92,18,4,25,81,37,5.111111111111111,1,7225
5764,18,26,3,39,101,16,0.6923076923076923,0,11271
5765,103,21,9,35,101,19,4.904761904761905,1,10115
5766,72,19,3,21,82,27,3.789473684210526,1,6069
5767,87,27,8,38,56,20,3.2222222222222223,1,10982
5768,114,19,3,21,73,32,6.0,1,6069
5769,98,14,7,23,89,42,7.0,1,6647
5770,21,20,5,34,102,29,1.05,0,9826
5771,50,25,9,32,96,38,2.0,0,9248
5772,104,26,9,37,84,14,4.0,1,10693
5773,40,15,8,37,100,12,2.6666666666666665,1,10693
5774,58,34,8,36,69,29,1.7058823529411764,0,10404
5775,77,35,5,18,72,19,2.2,1,5202
5776,17,29,8,31,64,14,0.5862068965517241,0,8959
5777,55,25,10,26,108,41,2.2,1,7514
5778,55,40,8,38,108,40,1.375,0,10982
5779,24,40,5,23,77,15,0.6,0,6647
